ds_id_src,ds_nm_src,var_id_src,var_nm_src,ds_id_dst,ds_nm_dst,join_type_id,join_type,join_str
00037,RADAR.D_RADAR_ESA_ACCT_APPLCN_LINK,-1,"('F_APP',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.D_RADAR_ESA_ACCT_APPLCN_LINK D_RADAR_ESA_ACCT_APPLCN_LINK left join RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID on ( D_RADAR_ESA_ACCT_APPLCN_LINK.INTRODUCER_ID = T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID and D_RADAR_ESA_ACCT_APPLCN_LINK.ORIGINAL_ASST_NO = T_SME_OBS_ESA_APP_RESID.ORIGINAL_ASST_NO and D_RADAR_ESA_ACCT_APPLCN_LINK.ASSESSMENT_NO = T_SME_OBS_ESA_APP_RESID.ASSESSMENT_NO and D_RADAR_ESA_ACCT_APPLCN_LINK.F_APP = 1 )
00033,RADAR.T_SME_OBS_ESA_APP_RESID,00691,"('INTRODUCER_ID',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID left join RADAR.RADAR_ESA_APP_BUR_IND_LINK D_RADAR_ESA_APP_BUREAU_LINK on ( T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID = D_RADAR_ESA_APP_BUREAU_LINK.INTRODUCER_ID and T_SME_OBS_ESA_APP_RESID.ORIGINAL_ASST_NO = D_RADAR_ESA_APP_BUREAU_LINK.ORIGINAL_ASST_NO and D_RADAR_ESA_APP_BUREAU_LINK.F_APPLICANT_BUREAU = 1 )
00033,RADAR.T_SME_OBS_ESA_APP_RESID,00669,"('ORIGINAL_ASST_NO',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID left join RADAR.RADAR_ESA_APP_BUR_IND_LINK D_RADAR_ESA_APP_BUREAU_LINK on ( T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID = D_RADAR_ESA_APP_BUREAU_LINK.INTRODUCER_ID and T_SME_OBS_ESA_APP_RESID.ORIGINAL_ASST_NO = D_RADAR_ESA_APP_BUREAU_LINK.ORIGINAL_ASST_NO and D_RADAR_ESA_APP_BUREAU_LINK.F_APPLICANT_BUREAU = 1 )
00037,RADAR.D_RADAR_ESA_ACCT_APPLCN_LINK,00801,"('INTRODUCER_ID',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,"RADAR.D_RADAR_ESA_ACCT_APPLCN_LINK D_RADAR_ESA_ACCT_APPLCN_LINK left join ( select distinct ESA_APP_BUREAU_LINK.ORIGINAL_ASST_NO, ESA_APP_BUREAU_LINK.INTRODUCER_ID, min(ESA_APP_BUREAU_LINK.L_W_SAT_AT_CC ) over (partition by ESA_APP_BUREAU_LINK.INTRODUCER_ID , ESA_APP_BUREAU_LINK.ORIGINAL_ASST_NO ) as L_W_SAT_AT_CC from RADAR.RADAR_ESA_APP_BUR_IND_LINK ESA_APP_BUREAU_LINK ) L_W_SAT_AT_CC on ( D_RADAR_ESA_ACCT_APPLCN_LINK.INTRODUCER_ID = L_W_SAT_AT_CC.INTRODUCER_ID and D_RADAR_ESA_ACCT_APPLCN_LINK.ORIGINAL_ASST_NO = L_W_SAT_AT_CC.ORIGINAL_ASST_NO )"
00037,RADAR.D_RADAR_ESA_ACCT_APPLCN_LINK,00802,"('ORIGINAL_ASST_NO',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,"RADAR.D_RADAR_ESA_ACCT_APPLCN_LINK D_RADAR_ESA_ACCT_APPLCN_LINK left join ( select distinct ESA_APP_BUREAU_LINK.ORIGINAL_ASST_NO, ESA_APP_BUREAU_LINK.INTRODUCER_ID, min(ESA_APP_BUREAU_LINK.L_W_SAT_AT_CC ) over (partition by ESA_APP_BUREAU_LINK.INTRODUCER_ID , ESA_APP_BUREAU_LINK.ORIGINAL_ASST_NO ) as L_W_SAT_AT_CC from RADAR.RADAR_ESA_APP_BUR_IND_LINK ESA_APP_BUREAU_LINK ) L_W_SAT_AT_CC on ( D_RADAR_ESA_ACCT_APPLCN_LINK.INTRODUCER_ID = L_W_SAT_AT_CC.INTRODUCER_ID and D_RADAR_ESA_ACCT_APPLCN_LINK.ORIGINAL_ASST_NO = L_W_SAT_AT_CC.ORIGINAL_ASST_NO )"
00041,RADAR.RADAR_ESA_ACCOUNT_STOCK,,,00040,RADAR.T_SME_OBS_ESA,00001,row append,insert into RADAR.T_SME_OBS_ESA
00042,RADAR.D_RADAR_ESA_ACCT_CUSTOMER_LINK,,,00040,RADAR.T_SME_OBS_ESA,00001,row append,insert into RADAR.T_SME_OBS_ESA
00043,RADAR.D_RADAR_ESA_ACCT_CUST_GRP_LINK,,,00040,RADAR.T_SME_OBS_ESA,00001,row append,insert into RADAR.T_SME_OBS_ESA
00036,RADAR.T_SME_OBS_ESA_APP,,,00040,RADAR.T_SME_OBS_ESA,00001,row append,insert into RADAR.T_SME_OBS_ESA
00041,RADAR.RADAR_ESA_ACCOUNT_STOCK,00967,"('N_ACCT',)",00042,RADAR.D_RADAR_ESA_ACCT_CUSTOMER_LINK,00002,left join,RADAR.RADAR_ESA_ACCOUNT_STOCK D_RADAR_ESA_ACCOUNT_STOCK left join RADAR.D_RADAR_ESA_ACCT_CUSTOMER_LINK D_RADAR_ESA_ACCT_CUSTOMER_LINK on ( D_RADAR_ESA_ACCOUNT_STOCK.N_ACCT = D_RADAR_ESA_ACCT_CUSTOMER_LINK.N_ACCT and D_RADAR_ESA_ACCT_CUSTOMER_LINK.D_MTH = '01-OCT-2019' )
00041,RADAR.RADAR_ESA_ACCOUNT_STOCK,00967,"('N_ACCT',)",00043,RADAR.D_RADAR_ESA_ACCT_CUST_GRP_LINK,00002,left join,RADAR.RADAR_ESA_ACCOUNT_STOCK D_RADAR_ESA_ACCOUNT_STOCK left join RADAR.D_RADAR_ESA_ACCT_CUST_GRP_LINK D_RADAR_ESA_ACCT_CUST_GRP_LINK on ( D_RADAR_ESA_ACCOUNT_STOCK.N_ACCT = D_RADAR_ESA_ACCT_CUST_GRP_LINK.N_ACCT and D_RADAR_ESA_ACCT_CUST_GRP_LINK.D_MTH = '01-OCT-2019' )
00041,RADAR.RADAR_ESA_ACCOUNT_STOCK,00967,"('N_ACCT',)",00036,RADAR.T_SME_OBS_ESA_APP,00002,left join,RADAR.RADAR_ESA_ACCOUNT_STOCK D_RADAR_ESA_ACCOUNT_STOCK left join RADAR.T_SME_OBS_ESA_APP T_SME_OBS_ESA_APP on ( D_RADAR_ESA_ACCOUNT_STOCK.N_ACCT = T_SME_OBS_ESA_APP.N_ACCT )
00046,RADAR.RADAR_AMB_CNTRCT_APPLCN_LINK,,,00045,RADAR.T_SME_OBS_AMB_APP,00001,row append,insert into RADAR.T_SME_OBS_AMB_APP
00033,RADAR.T_SME_OBS_ESA_APP_RESID,,,00045,RADAR.T_SME_OBS_AMB_APP,00001,row append,insert into RADAR.T_SME_OBS_AMB_APP
00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,,,00045,RADAR.T_SME_OBS_AMB_APP,00001,row append,insert into RADAR.T_SME_OBS_AMB_APP
00046,RADAR.RADAR_AMB_CNTRCT_APPLCN_LINK,01078,"('REGION',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.RADAR_AMB_CNTRCT_APPLCN_LINK RADAR_AMB_CNTRCT_APPLCN_LINK left join RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID on ( RADAR_AMB_CNTRCT_APPLCN_LINK.REGION = T_SME_OBS_ESA_APP_RESID.REGION and RADAR_AMB_CNTRCT_APPLCN_LINK.INTRODUCER_ID = T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID and RADAR_AMB_CNTRCT_APPLCN_LINK.ASSESSMENT_NUMBER = T_SME_OBS_ESA_APP_RESID.ASSESSMENT_NO )
00046,RADAR.RADAR_AMB_CNTRCT_APPLCN_LINK,01079,"('INTRODUCER_ID',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.RADAR_AMB_CNTRCT_APPLCN_LINK RADAR_AMB_CNTRCT_APPLCN_LINK left join RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID on ( RADAR_AMB_CNTRCT_APPLCN_LINK.REGION = T_SME_OBS_ESA_APP_RESID.REGION and RADAR_AMB_CNTRCT_APPLCN_LINK.INTRODUCER_ID = T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID and RADAR_AMB_CNTRCT_APPLCN_LINK.ASSESSMENT_NUMBER = T_SME_OBS_ESA_APP_RESID.ASSESSMENT_NO )
00046,RADAR.RADAR_AMB_CNTRCT_APPLCN_LINK,01080,"('ASSESSMENT_NUMBER',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.RADAR_AMB_CNTRCT_APPLCN_LINK RADAR_AMB_CNTRCT_APPLCN_LINK left join RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID on ( RADAR_AMB_CNTRCT_APPLCN_LINK.REGION = T_SME_OBS_ESA_APP_RESID.REGION and RADAR_AMB_CNTRCT_APPLCN_LINK.INTRODUCER_ID = T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID and RADAR_AMB_CNTRCT_APPLCN_LINK.ASSESSMENT_NUMBER = T_SME_OBS_ESA_APP_RESID.ASSESSMENT_NO )
00033,RADAR.T_SME_OBS_ESA_APP_RESID,00691,"('INTRODUCER_ID',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID left join RADAR.RADAR_ESA_APP_BUR_IND_LINK radar_esa_app_bur_ind_link on ( T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID = radar_esa_app_bur_ind_link.INTRODUCER_ID and T_SME_OBS_ESA_APP_RESID.ORIGINAL_ASST_NO = radar_esa_app_bur_ind_link.ORIGINAL_ASST_NO and radar_esa_app_bur_ind_link.F_APPLICANT_BUREAU = 1 )
00033,RADAR.T_SME_OBS_ESA_APP_RESID,00669,"('ORIGINAL_ASST_NO',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,RADAR.T_SME_OBS_ESA_APP_RESID T_SME_OBS_ESA_APP_RESID left join RADAR.RADAR_ESA_APP_BUR_IND_LINK radar_esa_app_bur_ind_link on ( T_SME_OBS_ESA_APP_RESID.INTRODUCER_ID = radar_esa_app_bur_ind_link.INTRODUCER_ID and T_SME_OBS_ESA_APP_RESID.ORIGINAL_ASST_NO = radar_esa_app_bur_ind_link.ORIGINAL_ASST_NO and radar_esa_app_bur_ind_link.F_APPLICANT_BUREAU = 1 )
00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00810,"('ORIGINAL_ASST_NO',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,"RADAR.RADAR_ESA_APP_BUR_IND_LINK radar_esa_app_bur_ind_link left join ( select distinct esa_app_bur_ind_link.ORIGINAL_ASST_NO, esa_app_bur_ind_link.INTRODUCER_ID, min(esa_app_bur_ind_link.L_W_SAT_AT_CC ) over (partition by esa_app_bur_ind_link.ORIGINAL_ASST_NO ,esa_app_bur_ind_link.INTRODUCER_ID ) as L_W_SAT_AT_CC from RADAR.RADAR_ESA_APP_BUR_IND_LINK esa_app_bur_ind_link ) L_W_SAT_AT_CC on ( radar_esa_app_bur_ind_link.ORIGINAL_ASST_NO = L_W_SAT_AT_CC.ORIGINAL_ASST_NO and radar_esa_app_bur_ind_link.INTRODUCER_ID = L_W_SAT_AT_CC.INTRODUCER_ID )"
00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00809,"('INTRODUCER_ID',)",00038,RADAR.RADAR_ESA_APP_BUR_IND_LINK,00002,left join,"RADAR.RADAR_ESA_APP_BUR_IND_LINK radar_esa_app_bur_ind_link left join ( select distinct esa_app_bur_ind_link.ORIGINAL_ASST_NO, esa_app_bur_ind_link.INTRODUCER_ID, min(esa_app_bur_ind_link.L_W_SAT_AT_CC ) over (partition by esa_app_bur_ind_link.ORIGINAL_ASST_NO ,esa_app_bur_ind_link.INTRODUCER_ID ) as L_W_SAT_AT_CC from RADAR.RADAR_ESA_APP_BUR_IND_LINK esa_app_bur_ind_link ) L_W_SAT_AT_CC on ( radar_esa_app_bur_ind_link.ORIGINAL_ASST_NO = L_W_SAT_AT_CC.ORIGINAL_ASST_NO and radar_esa_app_bur_ind_link.INTRODUCER_ID = L_W_SAT_AT_CC.INTRODUCER_ID )"
00049,RADAR.RADAR_AMB_CONTRACT_STOCK,,,00048,RADAR.T_SME_OBS_AMB_CNRCT,00001,row append,insert into RADAR.T_SME_OBS_AMB_CNRCT
00045,RADAR.T_SME_OBS_AMB_APP,,,00048,RADAR.T_SME_OBS_AMB_CNRCT,00001,row append,insert into RADAR.T_SME_OBS_AMB_CNRCT
00049,RADAR.RADAR_AMB_CONTRACT_STOCK,01320,"('N_CONTRACT',)",00045,RADAR.T_SME_OBS_AMB_APP,00002,left join,RADAR.RADAR_AMB_CONTRACT_STOCK RADAR_AMB_CONTRACT_STOCK left join RADAR.T_SME_OBS_AMB_APP T_SME_OBS_AMB_APP on ( RADAR_AMB_CONTRACT_STOCK.N_CONTRACT = T_SME_OBS_AMB_APP.N_CONTRACT )
00052,RADAR.RADAR_AMB_ACCOUNT_STOCK,,,00051,RADAR.T_SME_OBS_AMB_ACCT,00001,row append,insert into RADAR.T_SME_OBS_AMB_ACCT
00048,RADAR.T_SME_OBS_AMB_CNRCT,,,00051,RADAR.T_SME_OBS_AMB_ACCT,00001,row append,insert into RADAR.T_SME_OBS_AMB_ACCT
00052,RADAR.RADAR_AMB_ACCOUNT_STOCK,01413,"('N_ACCT',)",00048,RADAR.T_SME_OBS_AMB_CNRCT,00002,left join,RADAR.RADAR_AMB_ACCOUNT_STOCK RADAR_AMB_ACCOUNT_STOCK left join RADAR.T_SME_OBS_AMB_CNRCT T_SME_OBS_AMB_CNRCT on ( RADAR_AMB_ACCOUNT_STOCK.N_ACCT = T_SME_OBS_AMB_CNRCT.N_ACCT )
